customer id,age_group,gender,cheeseburger,bacon burger,chili cheese ,blue cheese mushroom,double cheese,double bacon,crispy chicken,vegan burger,revenue
" 794,762,279,618 ",40 - 49 years,Female,62.0,,,,,,,,62
" 794,873,197,251 ",not specified,Male,,100.0,,,,,,,100
" 794,886,321,200 ",not specified,Male,,,,,,,,44.0,44
" 794,987,624,090 ",40 - 49 years,Female,36.0,23.0,,,,,,,59
" 794,995,980,464 ",not specified,Female,,,,20.0,,,,,20
" 795,023,933,910 ",60 years,Female,,,,,20.0,,,,20
" 795,037,704,587 ",not specified,Female,16.0,60.0,,,,,,,76
" 795,038,824,295 ",not specified,Male,,,,,15.0,,,,15
" 795,056,019,393 ",20 - 29 years,Female,,36.0,,,,,,,36
" 795,094,652,935 ",not specified,Female,,,22.0,,,,,,22
" 795,177,449,303 ",not specified,Female,26.0,,,,,,,,26
" 795,178,305,577 ",not specified, ,,26.0,,,,,,,26
" 795,182,625,703 ",20 - 29 years,Female,,,,,,,10.0,,10
" 795,217,246,371 ",not specified,Female,,,,,20.0,,,,20
" 795,248,151,771 ",20 - 29 years,Female,,,,,55.0,,,,55
" 795,248,398,374 ",30 - 39 years,Female,,80.0,,,,,,,80
" 795,291,113,912 ",30 - 39 years,Male,24.0,,,,,,,,24
" 795,320,039,258 ",not specified,Male,,45.0,,,,,,,45
" 795,325,004,646 ",not specified,Female,,,,,42.0,,,,42
" 795,331,102,807 ",not specified,Male,,,,,,,,23.0,23
" 795,367,225,555 ",not specified, ,71.0,,,,,,,,71
" 795,390,082,925 ",not specified,Female,50.0,,,,,,,27.0,77
" 795,488,903,504 ",30 - 39 years,Female,,,,,22.0,,,,22
" 795,503,130,102 ",not specified,Female,,,,,25.0,,,,25
" 795,571,490,291 ",not specified,Female,16.0,,,,30.0,,,,46
" 795,642,548,733 ",not specified,Male,,,,,,,18.0,,18
" 795,748,065,918 ",not specified, ,26.0,,,,,,,,26
" 795,810,353,396 ",not specified,Female,28.0,,,,,,,,28
" 795,826,784,442 ",not specified,Female,40.0,,,,,,,,40
" 795,933,483,765 ",not specified,Female,70.0,,,,,,,,70
" 795,966,909,224 ",20 - 29 years,Female,,,,13.0,,,,,13
" 795,997,043,882 ",not specified,Male,34.0,,,,,,,,34
" 796,010,661,446 ",not specified,Female,,48.0,,,,,,,48
" 796,050,070,009 ",not specified,Male,,,,,35.0,,,,35
" 796,078,875,498 ",40 - 49 years,Male,75.0,,,,,,,,75
" 796,200,157,677 ",20 - 29 years,Female,90.0,,,,,,,,90
" 796,215,723,903 ",not specified,Female,,40.0,,,,,,,40
" 796,219,911,800 ",not specified,Male,,,,,,82.0,,,82
" 796,231,382,215 ",20 - 29 years,Female,,,,,36.0,,,,36
" 796,414,403,085 ",not specified,Male,46.0,,,,,,,,46
" 796,442,600,584 ",not specified,Female,,58.0,,,,,,,58
" 796,490,380,853 ",not specified,Female,,,58.0,,,,,,58
" 796,491,738,617 ",not specified,Female,,,10.0,,,,,,10
" 796,588,770,222 ",not specified,Male,34.0,,,,,,,,34
" 796,604,431,521 ",not specified,Male,16.0,,,,,,,,16
" 796,634,031,460 ",not specified,Male,74.0,,,28.0,,,,,102
" 796,762,525,677 ",not specified,Female,,,,,70.0,,,,70
" 796,780,018,720 ",not specified,Female,20.0,,,,,,,,20
" 796,857,449,689 ",30 - 39 years,Female,,65.0,,,,,,,65
" 796,902,763,096 ",not specified,Male,63.0,,,,,48.0,,,111
" 796,952,060,223 ",30 - 39 years,Female,,,29.0,,,,,,29
" 796,986,745,670 ",not specified,Male,60.0,,,,,,,,60
" 797,015,500,595 ",not specified,Female,40.0,,,,,13.0,,,53
" 797,028,858,674 ",30 - 39 years,Female,46.0,70.0,,,,,,,116
" 797,029,078,138 ",40 - 49 years,Female,40.0,,,,,,,,40
" 797,041,100,241 ",not specified,Male,28.0,,,,,,,,28
" 797,059,176,051 ",50 - 59 years,Female,,,,,,,43.0,,43
" 797,142,312,333 ",not specified,Female,,35.0,,,,,,,35
" 797,147,010,804 ",not specified, ,12.0,26.0,,,,,,,38
" 797,157,710,115 ",20 - 29 years,Female,,,,,34.0,,,,34
" 797,226,061,864 ",20 - 29 years,Female,,,,,,56.0,,,56
" 797,282,477,974 ",30 - 39 years,Female,46.0,17.0,,,,,20.0,,84
" 797,350,855,337 ",not specified,Female,42.0,,,,,54.0,,,96
" 797,432,484,262 ",not specified,Female,,,,,,56.0,,,56
" 797,459,882,577 ",not specified, ,25.0,,,,,,,,25
" 797,475,251,079 ",not specified,Female,72.0,40.0,,,,,,,112
" 797,499,003,273 ",not specified,Female,,80.0,,,,,,,80
" 797,502,817,047 ",not specified,Female,57.0,,,,,,,,57
" 797,511,679,071 ",50 - 59 years,Female,,,,,91.0,,,,91
" 797,567,808,030 ",40 - 49 years,Female,,,,,40.0,,,20.0,60
" 797,603,310,908 ",40 - 49 years,Male,36.0,,,68.0,,,,,104
" 797,655,548,928 ",50 - 59 years,Female,,,,,36.0,75.0,30.0,,141
" 797,906,885,682 ",20 - 29 years,Female,81.0,,,,,88.0,,,169
" 797,911,908,610 ",30 - 39 years,Male,,,,28.0,,,,,28
" 798,021,469,687 ",not specified,Female,64.0,,,,,,,,64
" 798,048,523,866 ",not specified,Female,58.0,,,55.0,,,,,113
" 798,081,434,577 ",not specified,Male,,,22.0,,,,,,22
" 798,094,017,272 ",40 - 49 years,Female,,,,,40.0,,,,40
" 798,094,816,097 ",40 - 49 years,Female,,68.0,,,,,,,68
" 798,124,664,390 ",not specified,Male,78.0,,,,,,,,78
" 798,231,444,904 ",not specified,Female,,,,,84.0,,,,84
" 798,262,265,081 ",not specified,Female,,65.0,,,,,,,65
" 798,321,279,975 ",20 - 29 years,Female,,,,,,17.0,28.0,,45
" 798,321,665,838 ",30 - 39 years,Female,32.0,,,,,,,,32
" 798,463,332,710 ",not specified,Female,,,,,,,49.0,,49
" 798,488,283,985 ",20 - 29 years,Female,54.0,,,,,,,,54
" 798,491,607,210 ",60 years,Female,,,47.0,,,,,,47
" 798,532,553,819 ",not specified,Male,30.0,,,,,,,,30
" 798,582,674,198 ",not specified,Female,20.0,,,,,,,,20
" 798,607,722,688 ",20 - 29 years,Female,,,,,,36.0,,,36
" 798,617,089,471 ",40 - 49 years,Female,30.0,,,,38.0,,,,68
" 798,630,784,419 ",not specified,Male,,,,,30.0,,,,30
" 798,720,051,470 ",less than 20 years, ,,,,,,84.0,,,84
" 798,864,851,076 ",not specified,Female,,,34.0,,,,,,34
" 798,899,647,493 ",not specified,Female,,,,,,,,46.0,46
" 798,998,725,484 ",not specified,Female,,,44.0,,,,,,44
" 799,027,180,709 ",not specified,Male,,,,,30.0,,,,30
" 799,048,108,351 ",not specified,Male,50.0,,,,,,,,50
" 799,155,249,879 ",20 - 29 years,Female,38.0,,,,,,,,38
" 799,218,818,548 ",40 - 49 years,Female,,,,,,,52.0,,52
" 799,264,517,111 ",60 years,Female,,,,38.0,,,,,38
" 799,271,931,253 ",40 - 49 years,Female,24.0,,,,,,,,24
" 799,350,961,678 ",not specified,Female,,,,20.0,,,,,20
" 799,542,748,596 ",50 - 59 years,Female,64.0,,,,59.0,,,,123
" 799,586,094,236 ",not specified,Male,90.0,,,,85.0,,,,175
" 799,658,675,736 ",not specified,Female,,53.0,,,,,,,53
" 799,737,195,159 ",20 - 29 years,Female,80.0,,,,,,,,80
" 799,786,691,482 ",not specified,Female,,,,28.0,,,,,28
" 799,890,213,441 ",not specified,Female,58.0,,,,,,,,58
" 799,898,635,360 ",50 - 59 years,Female,,,15.0,,,,,,15
" 800,021,158,911 ",40 - 49 years,Female,42.0,,,,,,,,42
" 800,056,451,303 ",40 - 49 years,Female,74.0,,,,,,,,74
" 800,062,217,607 ",not specified,Female,,94.0,,,,,,,94
" 800,160,439,953 ",40 - 49 years,Female,,90.0,,,,,,,90
" 800,410,283,340 ",20 - 29 years,Male,,,,33.0,,,,,33
" 800,457,847,660 ",not specified,Male,,56.0,,,,,,,56
" 800,459,276,061 ",not specified,Male,49.0,,,,,,,,49
" 800,489,359,803 ",not specified,Female,30.0,,,,,,,,30
" 800,511,544,612 ",50 - 59 years,Female,39.0,,,,,,,,39
" 800,532,859,577 ",50 - 59 years,Female,,,,,15.0,,,,15
" 800,564,809,555 ",20 - 29 years,Female,10.0,,,,,,,,10
" 800,692,265,742 ",not specified,Female,,30.0,,,,,,,30
" 800,752,488,870 ",20 - 29 years,Female,,70.0,,,,,,,70
" 800,799,430,820 ",30 - 39 years,Male,25.0,,,,,,,,25
" 800,811,601,915 ",not specified,Female,,,63.0,14.0,,,,,77
" 800,835,456,481 ",not specified,Female,,40.0,,,,,,,40
" 800,897,413,123 ",60 years,Female,,,,,,20.0,,,20
" 800,915,142,312 ",30 - 39 years,Male,,,,,70.0,,,,70
" 800,919,000,664 ",20 - 29 years,Male,,,,45.0,,,,,45
" 800,937,170,090 ",not specified,Female,,,,,,60.0,,,60
" 800,956,338,226 ",20 - 29 years,Female,,,,,23.0,,,,23
" 800,986,325,249 ",not specified,Male,85.0,,,,,,,,85
" 801,098,947,863 ",not specified,Female,,,,,,,,40.0,40
" 801,102,649,694 ",not specified,Female,,,,28.0,,,,,28
" 801,138,381,324 ",60 years,Female,44.0,,,,,,,,44
" 801,196,604,224 ",not specified,Male,17.0,,,,,,,,17
" 801,238,611,799 ",not specified, ,72.0,,,20.0,,,,,92
" 801,285,097,841 ",60 years,Female,,55.0,,,,,,,55
" 801,406,809,542 ",not specified,Male,30.0,,,,,,,12.0,42
" 801,451,336,024 ",not specified,Female,,,,,,,19.0,,19
" 801,554,771,593 ",not specified,Female,60.0,,,,,,,,60
" 801,705,406,078 ",30 - 39 years,Female,,,15.0,,,,,,15
" 801,768,727,690 ",40 - 49 years,Female,,,,,,,,19.0,19
" 801,866,673,609 ",not specified,Female,87.0,,,,,,,,87
" 801,907,597,870 ",not specified,Male,,,,,60.0,,,,60
" 802,048,739,706 ",not specified, ,18.0,,,,,,,,18
" 802,056,007,670 ",30 - 39 years,Female,,96.0,,,,,,,96
" 802,064,189,432 ",40 - 49 years,Female,,,,,56.0,,,,56
" 802,171,152,000 ",30 - 39 years,Female,61.0,,,,,,,,61
" 802,173,240,957 ",20 - 29 years, ,,26.0,,,,,,,26
" 802,195,474,935 ",40 - 49 years,Female,,38.0,,,,,,,38
" 802,229,452,266 ",not specified,Female,,91.0,13.0,,,,,,104
" 802,327,935,023 ",not specified,Female,,,,,27.0,,,,27
" 802,356,911,509 ",30 - 39 years,Female,,,,,96.0,,,,96
" 802,402,671,005 ",30 - 39 years,Female,,75.0,,,,,,,75
" 802,633,262,879 ",20 - 29 years,Female,,,82.0,,,,,,82
" 802,647,025,985 ",not specified,Female,,38.0,,,,,,,38
" 802,672,170,518 ",not specified, ,28.0,,,,,,,,28
" 802,732,916,411 ",30 - 39 years,Female,,,,,,,15.0,,15
" 802,739,182,604 ",20 - 29 years,Female,37.0,,,,,,,,37
" 802,755,467,714 ",not specified,Male,82.0,19.0,,,,,,,101
" 802,802,074,797 ",20 - 29 years,Female,,,,,78.0,,,,78
" 802,873,899,276 ",not specified,Female,,,,37.0,,,,,37
" 802,878,296,036 ",not specified,Male,70.0,,,,,,,,70
" 802,878,787,076 ",40 - 49 years,Female,36.0,,,,,,,,36
" 802,891,505,488 ",20 - 29 years,Female,,,,,20.0,,,,20
" 802,921,055,101 ",not specified,Female,,,,,18.0,88.0,,,106
" 802,970,641,608 ",20 - 29 years,Female,,,63.0,16.0,,,,,79
" 802,995,556,132 ",not specified,Male,20.0,,,,35.0,,,,55
" 803,076,058,770 ",not specified,Female,,,,,,56.0,,,56
" 803,081,064,889 ",not specified,Male,,,,,70.0,20.0,,,90
" 803,117,475,297 ",50 - 59 years,Male,40.0,,,,,,,,40
" 803,178,395,724 ",not specified,Female,,,,40.0,,,,45.0,85
" 803,234,974,596 ",30 - 39 years,Female,36.0,,,,,,,,36
" 803,357,930,026 ",not specified,Male,,,,,56.0,,,,56
" 803,378,728,008 ",20 - 29 years,Female,,,,,95.0,,,,95
" 803,379,743,362 ",30 - 39 years,Male,17.0,,,,,,,,17
" 803,412,140,788 ",not specified,Male,,,7.0,,,,,,7
" 803,491,519,182 ",20 - 29 years,Female,16.0,40.0,,,,,,,56
" 803,601,537,005 ",20 - 29 years,Female,,,,,22.0,,19.0,,42
" 803,606,068,352 ",not specified,Female,,,,23.0,,,,,23
" 803,610,677,121 ",not specified,Male,16.0,,,,,,,,16
" 803,670,959,305 ",20 - 29 years,Female,56.0,,,,,,,,56
" 803,688,599,785 ",40 - 49 years,Female,,,,,,60.0,,,60
" 803,730,151,043 ",not specified,Female,,17.0,,,,,,,17
" 803,747,163,584 ",40 - 49 years,Female,15.0,,,,,,,,15
" 803,830,468,408 ",not specified,Male,25.0,,,,,,,,25
" 803,874,571,226 ",20 - 29 years,Female,14.0,,,20.0,,,40.0,,74
" 803,919,238,432 ",not specified,Female,76.0,,,,,,,,76
" 804,073,043,470 ",20 - 29 years,Female,,,,26.0,,,,,26
" 804,152,791,388 ",20 - 29 years,Female,,69.0,,,,,,,69
" 804,290,543,270 ",40 - 49 years,Female,,95.0,,,,,,,95
" 804,416,717,350 ",not specified,Male,76.0,,25.0,,,,,,101
" 804,609,988,585 ",not specified,Female,,,,,,68.0,,,68
" 804,624,238,331 ",20 - 29 years,Female,,36.0,,,,,,,36
" 804,708,875,415 ",30 - 39 years,Female,56.0,26.0,,,,,,,82
" 804,843,351,620 ",20 - 29 years,Male,48.0,,,,22.0,,10.0,,80
" 804,949,577,438 ",40 - 49 years,Male,44.0,93.0,,,,,,,138
" 804,979,765,071 ",not specified,Female,,28.0,,,,,,,28
" 805,020,179,823 ",not specified,Female,,55.0,25.0,,,,,,80
" 805,032,531,535 ",not specified,Male,35.0,,,,,,,,35
" 805,032,810,570 ",not specified,Female,25.0,,,,,,,,25
" 805,058,401,742 ",50 - 59 years,Male,,,,,68.0,,,,68
" 805,081,451,022 ",not specified,Male,,,,,60.0,,,,60
" 805,083,296,512 ",50 - 59 years,Female,56.0,,,,,,,,56
" 805,151,535,685 ",not specified,Male,,,,,36.0,,,,36
" 805,167,259,027 ",not specified,Male,,,,45.0,20.0,,,,65
" 805,195,512,010 ",40 - 49 years,Female,30.0,,,31.0,,,,,61
" 805,299,175,995 ",40 - 49 years,Female,27.0,,,,,,,,27
" 805,365,874,298 ",30 - 39 years,Female,30.0,,13.0,,,,,,43
" 805,398,506,456 ",not specified,Female,79.0,55.0,,,,,,,134
" 805,408,162,851 ",20 - 29 years,Female,50.0,,,,,,,,50
" 805,422,754,453 ",50 - 59 years,Female,40.0,,,,,,,,40
" 805,440,288,787 ",50 - 59 years,Female,,,,,23.0,,9.0,13.0,45
" 805,442,357,293 ",50 - 59 years, ,,,,,23.0,47.0,,,70
" 805,448,558,283 ",50 - 59 years,Male,,,,,96.0,,,,96
" 805,449,248,747 ",50 - 59 years,Female,64.0,,,,,,,,64
" 805,464,874,205 ",30 - 39 years,Female,48.0,,,,,,,,48
" 805,475,796,048 ",not specified,Female,,,,,75.0,,,,75
" 805,515,040,057 ",60 years,Female,60.0,,,25.0,,,,,85
" 805,558,322,033 ",20 - 29 years,Female,,,,,46.0,49.0,,,95
" 805,568,713,591 ",50 - 59 years,Male,,,,,,,59.0,,59
" 805,617,044,477 ",30 - 39 years,Female,24.0,,,,,,,,24
" 805,635,808,584 ",60 years,Female,12.0,,,,,,,,12
" 805,719,818,110 ",20 - 29 years,Female,40.0,,16.0,,,,,,56
" 805,756,175,898 ",not specified,Male,36.0,,,,,,,,36
" 805,818,284,971 ",20 - 29 years,Female,,,,,95.0,,24.0,,119
" 805,874,083,572 ",20 - 29 years,Female,,,32.0,26.0,,,,,58
" 805,978,146,070 ",30 - 39 years,Female,24.0,,,,,,,,24
" 806,009,775,254 ",50 - 59 years,Female,9.0,,,,63.0,,,,72
" 806,033,920,117 ",40 - 49 years,Female,,,,,20.0,,,,20
" 806,070,836,320 ",not specified,Male,,,25.0,,,,,,25
" 806,119,143,400 ",30 - 39 years,Female,,,26.0,,,,,,26
" 806,130,653,423 ",not specified,Female,,,,,20.0,,,,20
" 806,163,823,305 ",not specified,Female,,,,,,68.0,,,68
" 806,175,797,341 ",not specified,Male,,,,,80.0,,,,80
" 806,217,737,698 ",not specified,Female,,,,,,30.0,,,30
" 806,363,130,368 ",20 - 29 years, ,,88.0,,,,,,,88
" 806,417,232,124 ",not specified,Female,,100.0,,,,,,,100
" 806,441,092,137 ",not specified, ,,,,,84.0,,,,84
" 806,477,669,867 ",not specified,Male,,40.0,,,,,,,40
" 806,576,923,331 ",not specified,Male,,,,18.0,,,,,18
" 806,644,128,954 ",not specified,Female,28.0,,,,,,,,28
" 806,647,137,788 ",40 - 49 years,Female,,,,,25.0,,,,25
" 806,677,941,446 ",not specified,Female,72.0,,,,,,,,72
" 806,708,258,212 ",30 - 39 years,Male,,,,25.0,,,,,25
" 806,726,861,138 ",not specified,Female,52.0,,,,,,,,52
" 806,750,069,242 ",20 - 29 years,Male,,,,,74.0,,,19.0,93
" 806,896,268,264 ",not specified, ,,,,,62.0,,,,62
" 806,900,855,494 ",less than 20 years,Male,23.0,,,,,,,,23
" 807,146,944,650 ",50 - 59 years,Female,,,,,100.0,,,,100
" 807,171,061,099 ",50 - 59 years,Female,60.0,,,,,,,,60
" 807,256,146,478 ",not specified,Male,,,,,,,15.0,,15
" 807,273,641,011 ",30 - 39 years,Male,,,,,,17.0,,,17
" 807,295,223,590 ",not specified,Female,,,,,,75.0,,,75
" 807,361,979,548 ",20 - 29 years,Male,,,,,53.0,,,,53
" 807,423,936,947 ",not specified,Female,,,,,,,,44.0,44
" 807,508,785,108 ",50 - 59 years,Female,26.0,,40.0,,,,,,66
" 807,585,175,606 ",40 - 49 years,Female,30.0,,,,,,,,30
" 807,606,110,053 ",not specified,Male,,,,,,,28.0,20.0,48
" 807,722,692,277 ",50 - 59 years,Female,,72.0,,,,,,,72
" 807,796,295,126 ",not specified,Female,,,,,,,22.0,,22
" 807,831,303,988 ",not specified,Male,,,,,24.0,,,11.0,35
" 807,843,836,585 ",not specified,Male,,64.0,25.0,,,,,,89
" 807,912,347,577 ",20 - 29 years,Male,98.0,,,,,,,,98
" 807,967,481,250 ",not specified, ,,71.0,,,,,,,71
" 808,011,987,206 ",40 - 49 years,Female,,,,,40.0,,,,40
" 808,082,038,303 ",20 - 29 years,Female,47.0,,,,,,,,47
" 808,164,367,549 ",20 - 29 years,Female,17.0,,,,,,,,17
" 808,171,786,469 ",20 - 29 years,Female,,,,,,,18.0,,18
" 808,198,613,260 ",30 - 39 years,Female,,50.0,,,,,,,50
" 808,240,932,434 ",not specified,Female,,,,64.0,,,,,64
" 808,382,361,235 ",not specified,Male,,,,,,,,42.0,42
" 808,403,903,504 ",not specified,Female,44.0,,,18.0,,,,,62
" 808,498,832,115 ",not specified,Female,,,,,48.0,,,,48
" 808,515,412,270 ",not specified,Female,,,,,70.0,,17.0,,87
" 808,552,868,422 ",not specified,Female,,,,48.0,,,,,48
" 808,593,564,325 ",40 - 49 years,Female,,33.0,,,,,,,33
" 808,617,736,105 ",30 - 39 years,Female,60.0,,,,,,,,60
" 808,693,361,199 ",not specified, ,,,,,,,39.0,,39
" 808,703,748,114 ",30 - 39 years,Male,70.0,,,,,,,,70
" 808,748,004,156 ",20 - 29 years,Female,72.0,,,,,,,,72
" 808,778,858,124 ",not specified,Female,90.0,,,,,,,,90
" 808,889,693,755 ",50 - 59 years,Female,,,,,,,40.0,,40
" 808,933,160,418 ",20 - 29 years,Female,30.0,,,,,,,,30
" 808,992,401,427 ",not specified,Female,,,,,,,22.0,,22
" 808,999,863,971 ",not specified,Female,,,,,,,30.0,,30
" 809,020,140,732 ",not specified,Female,,95.0,,,,,15.0,,110
" 809,064,999,454 ",not specified,Male,20.0,,,,40.0,,,,60
" 809,120,705,263 ",20 - 29 years,Female,,,,,24.0,,,,24
" 809,161,122,948 ",40 - 49 years,Female,32.0,,,,,,,,32
" 809,172,084,909 ",40 - 49 years,Female,15.0,,28.0,,,,,,43
" 809,193,308,716 ",50 - 59 years,Female,,,,,,,19.0,,19
" 809,199,313,803 ",30 - 39 years,Female,18.0,,,,,,,,18
" 809,209,981,485 ",30 - 39 years,Female,,,,,40.0,,,,40
" 809,326,087,890 ",not specified,Female,,,,60.0,,,,,60
" 809,326,721,956 ",not specified, ,20.0,49.0,24.0,,,,,,93
" 809,431,812,664 ",20 - 29 years,Female,64.0,,,,,,,,64
" 809,438,037,356 ",not specified,Female,,,,54.0,,,,,54
" 809,482,634,347 ",not specified,Female,100.0,,,,,,,,100
" 809,541,352,692 ",not specified,Male,,,,,,,,30.0,30
" 809,566,975,766 ",50 - 59 years,Female,66.0,56.0,,,,,,,122
" 809,590,946,499 ",20 - 29 years,Female,,,16.0,,,,,,16
" 809,612,578,986 ",30 - 39 years,Female,,,,,,,,16.0,16
" 809,664,028,378 ",not specified,Female,,,,,98.0,,,,98
" 809,666,014,251 ",30 - 39 years,Male,76.0,,,,,,,,76
" 809,668,857,827 ",40 - 49 years,Male,,,,,,40.0,,,40
" 809,721,106,016 ",not specified,Female,49.0,,,,,,,,49
" 809,759,858,966 ",30 - 39 years,Female,,,,,,,15.0,,15
" 809,792,273,589 ",not specified,Female,45.0,,,,,,,,45
" 809,824,732,236 ",not specified,Female,45.0,,,,,,,,45
" 809,848,073,671 ",50 - 59 years,Male,40.0,,,,62.0,,,,102
" 809,886,026,209 ",not specified,Female,,,10.0,,,,,,10
" 809,890,989,912 ",not specified,Male,,,,,32.0,,,,32
" 809,941,390,711 ",not specified,Female,,,,,,,,72.0,72
" 809,947,917,537 ",not specified,Male,,,,,,60.0,,,60
" 809,987,316,302 ",50 - 59 years,Female,,,,,60.0,,,,60
" 810,082,341,800 ",not specified,Female,34.0,,,,30.0,,,,64
" 810,095,335,861 ",less than 20 years,Female,68.0,,,,60.0,,,,127
" 810,098,665,620 ",20 - 29 years,Female,,,,,70.0,,,,70
" 810,121,366,189 ",not specified,Female,,,,,30.0,,,,30
" 810,137,115,435 ",not specified,Male,,,,,,100.0,,,100
" 810,188,996,413 ",20 - 29 years,Female,,,,24.0,,,45.0,,69
" 810,189,086,460 ",not specified,Female,,24.0,,,,,,,24
" 810,244,110,176 ",30 - 39 years,Female,,,,100.0,,,,,100
" 810,255,372,929 ",not specified,Female,,,,,,,38.0,,38
" 810,257,857,628 ",not specified,Female,22.0,,,,,,,,22
" 810,267,936,537 ",30 - 39 years,Female,,,,28.0,,,,,28
" 810,345,814,082 ",40 - 49 years,Female,61.0,,,,,,,,61
" 810,405,277,805 ",20 - 29 years,Female,,92.0,,,,,,,92
" 810,408,373,260 ",not specified,Female,,,,,36.0,,,,36
" 810,486,371,994 ",30 - 39 years,Female,,44.0,,,,,,,44
" 810,502,693,127 ",40 - 49 years,Female,,92.0,,,,,,,92
" 810,533,042,997 ",20 - 29 years, ,18.0,,17.0,,63.0,,,,98
" 810,571,980,004 ",not specified,Female,9.0,,,,,,,,9
" 810,667,314,245 ",30 - 39 years,Female,,,,21.0,,,,,21
" 810,670,070,471 ",not specified, ,42.0,,,,,,,,42
" 810,834,259,785 ",50 - 59 years,Female,,,,,58.0,,,,58
" 810,924,037,663 ",not specified,Male,,,,,,,,38.0,38
" 811,019,388,605 ",not specified,Female,,,,,,,,62.0,62
" 811,263,303,844 ",less than 20 years,Male,,,,,48.0,,,,48
" 811,283,272,760 ",20 - 29 years,Female,,,,,48.0,,,,48
" 811,297,794,134 ",not specified,Female,,,,,25.0,,,,25
" 811,325,756,141 ",50 - 59 years,Female,75.0,,,,,,,,75
" 811,353,364,434 ",not specified,Female,12.0,,,,,,,,12
" 811,515,525,758 ",20 - 29 years,Female,26.0,,,,,,,,26
" 811,529,531,850 ",20 - 29 years,Male,40.0,,,,,,,,40
" 811,548,118,572 ",not specified,Female,48.0,,,,,,,,48
" 811,550,637,905 ",20 - 29 years,Female,,,,,82.0,,21.0,,103
" 811,589,418,025 ",not specified,Female,,,,58.0,,,,,58
" 811,745,681,800 ",40 - 49 years,Female,,83.0,,,,,,,83
" 811,812,242,472 ",20 - 29 years,Female,17.0,,,,,,,,17
" 811,893,623,410 ",not specified,Female,,,,,,,,32.0,32
" 811,937,839,739 ",20 - 29 years, ,,,,,15.0,,,,15
" 812,017,821,939 ",30 - 39 years,Male,,,,32.0,,,,,32
" 812,019,536,425 ",40 - 49 years,Female,,,40.0,,,,,,40
" 812,025,434,928 ",not specified,Male,,,,56.0,,,,,56
" 812,033,928,615 ",20 - 29 years,Female,13.0,,,,,,,,13
" 812,060,078,454 ",30 - 39 years,Female,,,,40.0,,,,,40
" 812,072,972,829 ",30 - 39 years,Male,76.0,,,,,,,,76
" 812,113,826,468 ",not specified,Male,,,,36.0,,,,,36
" 812,161,428,911 ",not specified,Female,48.0,32.0,,,,,,,80
" 812,183,629,722 ",40 - 49 years,Female,45.0,,,,,,,,45
" 812,188,205,115 ",not specified, ,66.0,,,,,,,,66
" 812,313,504,348 ",not specified,Female,87.0,,,,,,,,87
" 812,494,378,357 ",40 - 49 years,Female,,80.0,,,,,,,80
" 812,633,183,699 ",not specified,Male,,,,,15.0,,,,15
" 812,641,428,352 ",not specified,Male,,,,,43.0,,,,43
" 812,673,380,959 ",not specified,Male,40.0,,,,,,,,40
" 812,703,492,375 ",less than 20 years,Male,94.0,,,,,,,,94
" 812,726,045,395 ",not specified,Male,,,,,,99.0,,,99
" 812,746,969,200 ",60 years,Female,,,,17.0,,,,,17
" 812,776,210,226 ",30 - 39 years,Female,30.0,,,,36.0,,,,66
" 812,782,345,058 ",20 - 29 years,Female,,,,,20.0,,,,20
" 812,784,345,912 ",40 - 49 years,Female,,,,,,53.0,,,53
" 812,792,634,796 ",20 - 29 years,Female,,,,,,,39.0,,39
" 812,831,479,726 ",not specified,Male,,,,,14.0,88.0,,,102
" 812,854,785,088 ",not specified,Female,24.0,27.0,32.0,,,,,,83
" 812,864,403,295 ",not specified,Female,95.0,,,,,,,,95
" 812,892,983,945 ",not specified, ,,,,,,83.0,,,83
" 812,922,922,556 ",not specified,Female,46.0,,,,94.0,,,,140
" 812,948,275,535 ",not specified,Male,76.0,,,,,,,,76
" 812,990,453,269 ",20 - 29 years,Male,,40.0,,,,,,,40
" 813,053,815,194 ",not specified,Female,,,,,,38.0,,,38
" 813,225,380,039 ",not specified,Female,,,,,,,,41.0,41
" 813,279,039,858 ",not specified,Male,,,65.0,,,,,,65
" 813,292,861,743 ",not specified,Male,,,,,78.0,,13.0,,91
" 813,323,752,205 ",not specified,Female,25.0,,,,,,,,25
" 813,354,696,718 ",20 - 29 years,Male,,,50.0,,,,,,50
" 813,373,965,514 ",50 - 59 years,Female,30.0,,,,,,,,30
" 813,420,759,648 ",not specified,Male,,,60.0,,,,,,60
" 813,480,246,286 ",not specified,Female,30.0,,,,,,,,30
" 813,481,497,580 ",20 - 29 years,Male,70.0,,,,,,,,70
" 813,486,474,171 ",40 - 49 years,Female,,36.0,,,,,,,36
" 813,599,999,472 ",not specified,Female,60.0,,,20.0,,,,,80
" 813,651,458,580 ",40 - 49 years,Female,,,,,42.0,,,,42
" 813,733,874,287 ",not specified,Female,92.0,41.0,,,85.0,,,,218
" 813,779,904,071 ",not specified,Male,15.0,,,,,,,,15
" 813,932,580,761 ",not specified,Female,38.0,38.0,,,,,,,76
" 813,954,776,217 ",20 - 29 years,Male,,,,,78.0,,,,78
